Material,Material share,Country,Mining share,Label,Area,Stakeholder,Indicator,Value
Manganese,0.088,Brazil,0.064864865,Brazil 6.5%,0.000204496,Workers,Workers affected by natural disasters,1
Manganese,0.088,China,0.07027027,China 7%,0.00038769,Local Community,Drinking water coverage,2
Manganese,0.088,China,0.07027027,China 7%,0.00038769,Local Community,International Migrant Stock,1
Manganese,0.088,China,0.07027027,China 7%,0.00038769,Local Community,Presence of indigenous population,3
Manganese,0.088,China,0.07027027,China 7%,0.00038769,Local Community,Sanitation coverage,4
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,Embodied value added total,2
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,Global Peace Index,3
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,"Health expenditure, total",4
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,"Illiteracy rate, total",3
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,Life expectancy at birth,1
Manganese,0.088,China,0.07027027,China 7%,0.00025846,Society,Public expenditure on education,2
Manganese,0.088,China,0.07027027,China 7%,0.001550762,Value Chain Actors,Public sector corruption,5
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,"Children in employment, total",4
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,Evidence of violations of laws and employment regulations,3
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,"Sector average wage, per month",1
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,Trade union density,3
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,Weekly hours of work per employee,3
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,Women in the sectoral labour force,1
Manganese,0.088,China,0.07027027,China 7%,0.000221537,Workers,Workers affected by natural disasters,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000835025,Local Community,Drinking water coverage,3
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000835025,Local Community,International Migrant Stock,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000835025,Local Community,Presence of indigenous population,3
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000835025,Local Community,Sanitation coverage,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,Embodied value added total,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,Global Peace Index,3
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,"Health expenditure, total",4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,"Illiteracy rate, total",5
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,Life expectancy at birth,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000556684,Society,Public expenditure on education,3
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.003340102,Value Chain Actors,Public sector corruption,5
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,"Children in employment, total",5
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,Evidence of violations of laws and employment regulations,4
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,"Sector average wage, per month",3
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,Trade union density,5
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,Weekly hours of work per employee,2
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,Women in the sectoral labour force,1
Manganese,0.088,Gabon,0.151351351,Gabon 15.1%,0.000477157,Workers,Workers affected by natural disasters,3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001550762,Local Community,Drinking water coverage,3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001550762,Local Community,International Migrant Stock,3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001550762,Local Community,Presence of indigenous population,3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001550762,Local Community,Sanitation coverage,4
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,Embodied value added total,5
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,Global Peace Index,4
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,"Health expenditure, total",3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,"Illiteracy rate, total",3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,Life expectancy at birth,5
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.001033841,Society,Public expenditure on education,1
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.006203046,Value Chain Actors,Public sector corruption,5
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,"Children in employment, total",5
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,Evidence of violations of laws and employment regulations,1
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,"Sector average wage, per month",3
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,Trade union density,4
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,Weekly hours of work per employee,2
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,Women in the sectoral labour force,4
Manganese,0.088,South Africa,0.281081081,South Africa 28.1%,0.000886149,Workers,Workers affected by natural disasters,1
Manganese,0.088,Rest of the world,0.440540541,Rest of the world 44.1%,0.038888327,,,
Lithium,0.011,Argentina,6%,Argentina 5.9%,4.12375E-05,Local Community,Drinking water coverage,1
Lithium,0.011,Argentina,6%,Argentina 5.9%,4.12375E-05,Local Community,International Migrant Stock,2
Lithium,0.011,Argentina,6%,Argentina 5.9%,4.12375E-05,Local Community,Presence of indigenous population,3
Lithium,0.011,Argentina,6%,Argentina 5.9%,4.12375E-05,Local Community,Sanitation coverage,5
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,Embodied value added total,5
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,Global Peace Index,2
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,"Health expenditure, total",3
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,"Illiteracy rate, total",1
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,Life expectancy at birth,1
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.74917E-05,Society,Public expenditure on education,2
Lithium,0.011,Argentina,6%,Argentina 5.9%,0.00016495,Value Chain Actors,Public sector corruption,5
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,"Children in employment, total",3
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,Evidence of violations of laws and employment regulations,4
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,"Sector average wage, per month",2
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,Trade union density,4
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,Women in the sectoral labour force,3
Lithium,0.011,Argentina,6%,Argentina 5.9%,2.35643E-05,Workers,Workers affected by natural disasters,1
Lithium,0.011,Australia,52%,Australia 52.5%,0.000365817,Local Community,Drinking water coverage,1
Lithium,0.011,Australia,52%,Australia 52.5%,0.000365817,Local Community,International Migrant Stock,5
Lithium,0.011,Australia,52%,Australia 52.5%,0.000365817,Local Community,Presence of indigenous population,3
Lithium,0.011,Australia,52%,Australia 52.5%,0.000365817,Local Community,Sanitation coverage,3
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,Embodied value added total,5
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,Global Peace Index,1
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,"Health expenditure, total",3
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,"Illiteracy rate, total",3
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,Life expectancy at birth,0
Lithium,0.011,Australia,52%,Australia 52.5%,0.000243878,Society,Public expenditure on education,2
Lithium,0.011,Australia,52%,Australia 52.5%,0.001463267,Value Chain Actors,Public sector corruption,2
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,"Children in employment, total",2
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,"Sector average wage, per month",1
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,Trade union density,5
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,Weekly hours of work per employee,4
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,Women in the sectoral labour force,4
Lithium,0.011,Australia,52%,Australia 52.5%,0.000209038,Workers,Workers affected by natural disasters,1
Lithium,0.011,Chile,25%,Chile 24.8%,0.000172932,Local Community,Drinking water coverage,1
Lithium,0.011,Chile,25%,Chile 24.8%,0.000172932,Local Community,International Migrant Stock,2
Lithium,0.011,Chile,25%,Chile 24.8%,0.000172932,Local Community,Presence of indigenous population,3
Lithium,0.011,Chile,25%,Chile 24.8%,0.000172932,Local Community,Sanitation coverage,3
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,Embodied value added total,5
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,Global Peace Index,2
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,"Health expenditure, total",3
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,"Illiteracy rate, total",2
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,Life expectancy at birth,0
Lithium,0.011,Chile,25%,Chile 24.8%,0.000115288,Society,Public expenditure on education,2
Lithium,0.011,Chile,25%,Chile 24.8%,0.000691726,Value Chain Actors,Public sector corruption,3
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,"Children in employment, total",2
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,"Sector average wage, per month",4
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,Trade union density,5
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,Women in the sectoral labour force,2
Lithium,0.011,Chile,25%,Chile 24.8%,9.8818E-05,Workers,Workers affected by natural disasters,4
Lithium,0.011,China,13%,China 13.4%,9.3117E-05,Local Community,Drinking water coverage,2
Lithium,0.011,China,13%,China 13.4%,9.3117E-05,Local Community,International Migrant Stock,1
Lithium,0.011,China,13%,China 13.4%,9.3117E-05,Local Community,Presence of indigenous population,3
Lithium,0.011,China,13%,China 13.4%,9.3117E-05,Local Community,Sanitation coverage,4
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,Embodied value added total,2
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,Global Peace Index,3
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,"Health expenditure, total",4
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,"Illiteracy rate, total",3
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,Life expectancy at birth,1
Lithium,0.011,China,13%,China 13.4%,6.2078E-05,Society,Public expenditure on education,2
Lithium,0.011,China,13%,China 13.4%,0.000372468,Value Chain Actors,Public sector corruption,5
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,"Children in employment, total",4
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,"Sector average wage, per month",1
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,Trade union density,3
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,Women in the sectoral labour force,1
Lithium,0.011,China,13%,China 13.4%,5.32097E-05,Workers,Workers affected by natural disasters,4
Lithium,0.011,Rest of the world,3%,Rest of the world 3.4%,0.00038311,,,
